EP, 19, 2016092318,   , BEST,   0, 120N, 1291W,  20,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS032,  ,  0,    ,    0,    0,    0,    0, genesis-num, 032, 
EP, 19, 2016092400,   , BEST,   0, 120N, 1303W,  20,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS032,  ,  0,    ,    0,    0,    0,    0, genesis-num, 032, 
EP, 19, 2016092406,   , BEST,   0, 120N, 1317W,  20,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS032,  ,  0,    ,    0,    0,    0,    0, genesis-num, 032, 
EP, 19, 2016092412,   , BEST,   0, 120N, 1331W,  20,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS032,  ,  0,    ,    0,    0,    0,    0, genesis-num, 032, 
EP, 19, 2016092418,   , BEST,   0, 120N, 1347W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1011,  150,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 032, SPAWNINVEST, ep752016 to ep962016, 
EP, 19, 2016092500,   , BEST,   0, 120N, 1358W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1011,  150,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 032, 
EP, 19, 2016092506,   , BEST,   0, 117N, 1367W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1012,  150,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 032, 
EP, 19, 2016092512,   , BEST,   0, 115N, 1376W,  25, 1009, LO,   0,    ,    0,    0,    0,    0, 1011,  150,  60,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 032, 
EP, 19, 2016092518,   , BEST,   0, 114N, 1383W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1011,  150,  40,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 032, 
EP, 19, 2016092600,   , BEST,   0, 113N, 1387W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1011,  150,  50,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 032, 
EP, 19, 2016092606,   , BEST,   0, 112N, 1391W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1011,  150,  50,   0,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 032, 
EP, 19, 2016092612,   , BEST,   0, 113N, 1396W,  30, 1005, TD,   0,    ,    0,    0,    0,    0, 1010,  175,  40,  40,   0,   E,   0,    ,   0,   0,   NINETEEN, M,  0,    ,    0,    0,    0,    0, genesis-num, 032, TRANSITIONED, epC62016 to ep192016, DISSIPATED, ep192016 to ep962016, TRANSITIONED, epD62016 to ep192016, 
EP, 19, 2016092618,   , BEST,   0, 115N, 1402W,  30, 1005, TD,   0,    ,    0,    0,    0,    0, 1010,  160,  40,  40,   0,   E,   0,    ,   0,   0,   NINETEEN, M,  0,    ,    0,    0,    0,    0, genesis-num, 032, 
EP, 19, 2016092700,   , BEST,   0, 116N, 1404W,  30, 1005, TD,   0,    ,    0,    0,    0,    0, 1009,  160,  30,  40,   0,   E,   0,    ,   0,   0,   NINETEEN, M,  0,    ,    0,    0,    0,    0, genesis-num, 032, 
EP, 19, 2016092706,   , BEST,   0, 119N, 1404W,  35, 1004, TS,  34, NEQ,   40,   40,   30,   30, 1010,  160,  30,  45,   0,   E,   0,    ,   0,   0,      ULIKA, M,  0,    ,    0,    0,    0,    0, genesis-num, 032, 
EP, 19, 2016092712,   , BEST,   0, 122N, 1402W,  45,  999, TS,  34, NEQ,   50,   60,   30,   30, 1008,  175,  30,  55,   0,   E,   0,    ,   0,   0,      ULIKA, D, 12, NEQ,   60,   60,    0,    0, genesis-num, 032, 
EP, 19, 2016092718,   , BEST,   0, 126N, 1398W,  50,  997, TS,  34, NEQ,   50,   60,   30,   30, 1009,  150,  15,  60,   0,   E,   0,    ,   0,   0,      ULIKA, D, 12, NEQ,   60,   60,    0,    0, genesis-num, 032, 
EP, 19, 2016092718,   , BEST,   0, 126N, 1398W,  50,  997, TS,  50, NEQ,    0,   20,    0,    0, 1009,  150,  15,  60,   0,   E,   0,    ,   0,   0,      ULIKA, D, 12, NEQ,   60,   60,    0,    0, genesis-num, 032, 
EP, 19, 2016092800,   , BEST,   0, 131N, 1394W,  55,  997, TS,  34, NEQ,   40,   50,   30,   30, 1009,  150,  15,  65,   0,   E,   0,    ,   0,   0,      ULIKA, D,  0,    ,    0,    0,    0,    0, genesis-num, 032, 
EP, 19, 2016092800,   , BEST,   0, 131N, 1394W,  55,  997, TS,  50, NEQ,   20,   20,    0,    0, 1009,  150,  15,  65,   0,   E,   0,    ,   0,   0,      ULIKA, D,  0,    ,    0,    0,    0,    0, genesis-num, 032, 
