WP, 29, 2019112418,   , BEST,   0,  81N, 1575E,  20, 1002, DB,   0,    ,    0,    0,    0,    0, 1004,  140,  60,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 29, 2019112906,   , BEST,   0, 143N, 1380E,  70,  977, TY,  50, NEQ,   60,   60,   40,   40, 1004,  200,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019112906,   , BEST,   0, 143N, 1380E,  70,  977, TY,  64, NEQ,   30,   30,   20,   20, 1004,  200,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019112912,   , BEST,   0, 141N, 1379E,  70,  975, TY,  34, NEQ,  145,  125,  160,  220, 1004,  200,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019112912,   , BEST,   0, 141N, 1379E,  70,  975, TY,  50, NEQ,   50,   50,   70,   75, 1004,  200,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019112912,   , BEST,   0, 141N, 1379E,  70,  975, TY,  64, NEQ,   30,   35,   30,   35, 1004,  200,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019112918,   , BEST,   0, 141N, 1371E,  70,  977, TY,  34, NEQ,  145,  125,  160,  220, 1005,  350,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019112918,   , BEST,   0, 141N, 1371E,  70,  977, TY,  50, NEQ,   50,   50,   70,   75, 1005,  350,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019112918,   , BEST,   0, 141N, 1371E,  70,  977, TY,  64, NEQ,   30,   30,   30,   35, 1005,  350,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019113000,   , BEST,   0, 139N, 1362E,  70,  976, TY,  34, NEQ,  135,   95,  140,  200, 1003,  245,  30,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019113000,   , BEST,   0, 139N, 1362E,  70,  976, TY,  50, NEQ,   65,   65,   90,   95, 1003,  245,  30,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019113000,   , BEST,   0, 139N, 1362E,  70,  976, TY,  64, NEQ,   35,   30,   40,   45, 1003,  245,  30,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019113006,   , BEST,   0, 135N, 1351E,  70,  976, TY,  34, NEQ,  160,   95,  125,  160, 1002,  235,  30,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019113006,   , BEST,   0, 135N, 1351E,  70,  976, TY,  50, NEQ,   50,   50,   70,   70, 1002,  235,  30,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019113006,   , BEST,   0, 135N, 1351E,  70,  976, TY,  64, NEQ,   35,   35,   40,   40, 1002,  235,  30,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019113012,   , BEST,   0, 132N, 1340E,  65,  980, TY,  34, NEQ,  160,   95,  125,  165, 1002,  235,  30,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019113012,   , BEST,   0, 132N, 1340E,  65,  980, TY,  50, NEQ,   65,   40,   55,   80, 1002,  235,  30,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019113012,   , BEST,   0, 132N, 1340E,  65,  980, TY,  64, NEQ,   30,   30,   30,   30, 1002,  235,  30,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019113018,   , BEST,   0, 132N, 1328E,  65,  980, TY,  34, NEQ,  155,   90,  105,  165, 1002,  205,  30,  80,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019113018,   , BEST,   0, 132N, 1328E,  65,  980, TY,  50, NEQ,   85,   45,   50,   90, 1002,  205,  30,  80,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019113018,   , BEST,   0, 132N, 1328E,  65,  980, TY,  64, NEQ,   45,   20,   25,   50, 1002,  205,  30,  80,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120100,   , BEST,   0, 132N, 1311E,  65,  980, TY,  34, NEQ,  190,  100,  105,  190, 1002,  215,  30,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120100,   , BEST,   0, 132N, 1311E,  65,  980, TY,  50, NEQ,  110,   55,   55,   90, 1002,  215,  30,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120100,   , BEST,   0, 132N, 1311E,  65,  980, TY,  64, NEQ,   45,   20,   20,   40, 1002,  215,  30,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120106,   , BEST,   0, 130N, 1297E,  65,  983, TY,  34, NEQ,  140,   80,   85,  125, 1003,  220,  25,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120106,   , BEST,   0, 130N, 1297E,  65,  983, TY,  50, NEQ,   75,   40,   50,   70, 1003,  220,  25,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120106,   , BEST,   0, 130N, 1297E,  65,  983, TY,  64, NEQ,   30,   30,   30,   30, 1003,  220,  25,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120112,   , BEST,   0, 130N, 1288E,  70,  980, TY,  34, NEQ,  140,   80,   85,  120, 1004,  220,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120112,   , BEST,   0, 130N, 1288E,  70,  980, TY,  50, NEQ,   75,   50,   40,   70, 1004,  220,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120112,   , BEST,   0, 130N, 1288E,  70,  980, TY,  64, NEQ,   30,   30,   30,   30, 1004,  220,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120118,   , BEST,   0, 129N, 1278E,  80,  972, TY,  34, NEQ,  150,  110,  105,  145, 1004,  220,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120118,   , BEST,   0, 129N, 1278E,  80,  972, TY,  50, NEQ,   80,   55,   50,   80, 1004,  220,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120118,   , BEST,   0, 129N, 1278E,  80,  972, TY,  64, NEQ,   45,   30,   25,   40, 1004,  220,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120200,   , BEST,   0, 129N, 1265E,  90,  964, TY,  34, NEQ,  155,  150,  125,  150, 1004,  220,  12,   0,  15,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120200,   , BEST,   0, 129N, 1265E,  90,  964, TY,  50, NEQ,   85,   85,   75,   80, 1004,  220,  12,   0,  15,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120200,   , BEST,   0, 129N, 1265E,  90,  964, TY,  64, NEQ,   45,   40,   35,   45, 1004,  220,  12,   0,  15,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120206,   , BEST,   0, 130N, 1256E, 105,  951, TY,  34, NEQ,  155,  150,  125,  150, 1004,  220,  12,   0,  15,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120206,   , BEST,   0, 130N, 1256E, 105,  951, TY,  50, NEQ,   85,   85,   75,   80, 1004,  220,  12,   0,  15,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120206,   , BEST,   0, 130N, 1256E, 105,  951, TY,  64, NEQ,   45,   40,   35,   45, 1004,  220,  12,   0,  15,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120212,   , BEST,   0, 130N, 1247E, 115,  943, TY,  34, NEQ,  150,  150,  130,  255, 1006,  200,  27,   0,  45,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120212,   , BEST,   0, 130N, 1247E, 115,  943, TY,  50, NEQ,   80,   80,   70,  150, 1006,  200,  27,   0,  45,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120212,   , BEST,   0, 130N, 1247E, 115,  943, TY,  64, NEQ,   45,   45,   45,   80, 1006,  200,  27,   0,  45,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120218,   , BEST,   0, 130N, 1234E, 105,  953, TY,  34, NEQ,  150,  150,  130,  230, 1006,  200,  17,   0,  25,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120218,   , BEST,   0, 130N, 1234E, 105,  953, TY,  50, NEQ,   80,   80,   70,  150, 1006,  200,  17,   0,  25,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120218,   , BEST,   0, 130N, 1234E, 105,  953, TY,  64, NEQ,   45,   45,   45,   80, 1006,  200,  17,   0,  25,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120300,   , BEST,   0, 130N, 1224E,  95,  961, TY,  34, NEQ,  150,  150,  130,  230, 1006,  200,  15,   0,  20,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120300,   , BEST,   0, 130N, 1224E,  95,  961, TY,  50, NEQ,   80,   80,   70,  150, 1006,  200,  15,   0,  20,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120300,   , BEST,   0, 130N, 1224E,  95,  961, TY,  64, NEQ,   45,   45,   45,   80, 1006,  200,  15,   0,  20,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120306,   , BEST,   0, 131N, 1212E,  85,  969, TY,  34, NEQ,  160,  140,  120,  235, 1005,  180,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120306,   , BEST,   0, 131N, 1212E,  85,  969, TY,  50, NEQ,   85,   65,   65,  155, 1005,  180,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120306,   , BEST,   0, 131N, 1212E,  85,  969, TY,  64, NEQ,   55,   35,   35,   90, 1005,  180,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120312,   , BEST,   0, 132N, 1201E,  80,  974, TY,  34, NEQ,  165,   95,  100,  230, 1007,  170,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120312,   , BEST,   0, 132N, 1201E,  80,  974, TY,  50, NEQ,   90,   60,   55,   95, 1007,  170,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120312,   , BEST,   0, 132N, 1201E,  80,  974, TY,  64, NEQ,   50,   30,   30,   40, 1007,  170,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120318,   , BEST,   0, 137N, 1191E,  65,  985, TY,  34, NEQ,  165,   95,  100,  205, 1007,  170,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120318,   , BEST,   0, 137N, 1191E,  65,  985, TY,  50, NEQ,   85,   60,   55,   80, 1007,  170,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120318,   , BEST,   0, 137N, 1191E,  65,  985, TY,  64, NEQ,   50,   30,   30,   40, 1007,  170,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, D, 
WP, 29, 2019120400,   , BEST,   0, 141N, 1181E,  50,  995, TS,  34, NEQ,  155,   85,   90,  200, 1009,  170,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, M, 
WP, 29, 2019120400,   , BEST,   0, 141N, 1181E,  50,  995, TS,  50, NEQ,    0,    0,   30,   30, 1009,  170,  20,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, M, 
WP, 29, 2019120406,   , BEST,   0, 142N, 1169E,  45,  996, TS,  34, NEQ,  145,   80,   75,  195, 1007,  155,  30,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, M, 
WP, 29, 2019120412,   , BEST,   0, 144N, 1162E,  40, 1001, TS,  34, NEQ,  130,   75,   60,  170, 1009,  140,  30,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, M, 
WP, 29, 2019120418,   , BEST,   0, 148N, 1153E,  35, 1000, TS,  34, NEQ,  140,   75,   60,  170, 1009,  140,  30,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, M, 
WP, 29, 2019120500,   , BEST,   0, 144N, 1142E,  35, 1002, TS,  34, NEQ,  165,   50,   55,  185, 1009,  140,  30,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, M, 
WP, 29, 2019120506,   , BEST,   0, 138N, 1137E,  35, 1002, TS,  34, NEQ,  165,   50,   70,  185, 1009,  140,  30,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, M, 
WP, 29, 2019120512,   , BEST,   0, 130N, 1133E,  30, 1004, TD,   0,    ,    0,    0,    0,    0, 1010,  110,  30,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, S, 
WP, 29, 2019120518,   , BEST,   0, 122N, 1135E,  25, 1007, TD,   0,    ,    0,    0,    0,    0, 1009,   90,  30,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, S, 
WP, 29, 2019120600,   , BEST,   0, 110N, 1136E,  20, 1010, DB,   0,    ,    0,    0,    0,    0, 1010,   90,  30,   0,   0,   W,   0,    ,   0,   0,    KAMMURI, S, 
WP, 29, 2019120606,   , BEST,   0, 101N, 1137E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1010,   90,  30,   0,   0,    ,   0,    ,   0,   0,    KAMMURI,  , 
