EP, 18, 2017092006,   , BEST,   0, 152N,  973W,  15, 1009, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS028,  ,  0,    ,    0,    0,    0,    0, genesis-num, 028, 
EP, 18, 2017092012,   , BEST,   0, 157N,  985W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS028,  ,  0,    ,    0,    0,    0,    0, genesis-num, 028, 
EP, 18, 2017092018,   , BEST,   0, 162N,  996W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS028,  ,  0,    ,    0,    0,    0,    0, genesis-num, 028, 
EP, 18, 2017092100,   , BEST,   0, 165N, 1008W,  15, 1009, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS028,  ,  0,    ,    0,    0,    0,    0, genesis-num, 028, 
EP, 18, 2017092106,   , BEST,   0, 166N, 1017W,  20, 1009, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,    ,   0,    ,   0,   0, GENESIS028,  ,  0,    ,    0,    0,    0,    0, genesis-num, 028, SPAWNINVEST, ep712017 to ep982017, 
EP, 18, 2017092112,   , BEST,   0, 166N, 1026W,  20, 1008, LO,   0,    ,    0,    0,    0,    0, 1010,  120,  30,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 028, 
EP, 18, 2017092118,   , BEST,   0, 166N, 1030W,  20, 1008, LO,   0,    ,    0,    0,    0,    0, 1010,  120,  30,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 028, 
EP, 18, 2017092200,   , BEST,   0, 167N, 1033W,  25, 1008, LO,   0,    ,    0,    0,    0,    0, 1010,  120,  30,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 028, 
EP, 18, 2017092206,   , BEST,   0, 168N, 1036W,  25, 1007, LO,   0,    ,    0,    0,    0,    0, 1010,  120,  30,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 028, 
EP, 18, 2017092212,   , BEST,   0, 170N, 1038W,  25, 1007, LO,   0,    ,    0,    0,    0,    0, 1010,  120,  45,  35,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 028, 
EP, 18, 2017092218,   , BEST,   0, 172N, 1040W,  25, 1007, LO,   0,    ,    0,    0,    0,    0, 1010,  120,  45,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 028, 
EP, 18, 2017092300,   , BEST,   0, 174N, 1042W,  25, 1007, LO,   0,    ,    0,    0,    0,    0, 1010,  120,  45,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 028, 
EP, 18, 2017092306,   , BEST,   0, 176N, 1046W,  25, 1007, LO,   0,    ,    0,    0,    0,    0, 1010,  120,  45,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 028, 
EP, 18, 2017092312,   , BEST,   0, 179N, 1049W,  25, 1006, LO,   0,    ,    0,    0,    0,    0, 1010,  120,  45,   0,   0,   E,   0,    ,   0,   0,     INVEST, M,  0,    ,    0,    0,    0,    0, genesis-num, 028, 
EP, 18, 2017092318,   , BEST,   0, 182N, 1052W,  30, 1005, TD,   0,    ,    0,    0,    0,    0, 1010,  120,  45,  40,   0,   E,   0,    ,   0,   0,   EIGHTEEN, M,  0,    ,    0,    0,    0,    0, genesis-num, 028, TRANSITIONED, epB82017 to ep182017, DISSIPATED, ep182017 to ep982017, TRANSITIONED, epC82017 to ep182017, 
